APTS Ext ID,Currency ISO Code,Description,Dimension 1 Value Type,Dimension 2 Value Type,Dimension 3 Value Type,Dimension 4 Value Type,Dimension 5 Value Type,Dimension 6 Value Type,Enable Date Range,Enable Usage Indexing,Export Price List Item Name,Export Price List Name,Initial Rows,Is Cumulative Range (Deprecated),Matrix Id,Matrix Type,Number Of Entries,Sequence,Stop Processing More Matrices,Apttus_Config2__PriceListItemId__r.APTS Migration Ext ID,Apttus_Config2__PriceListItemId__r.Item Id,Apttus_Config2__Dimension1Id__r.Dimension Name,Apttus_Config2__Dimension2Id__r.Dimension Name,Apttus_Config2__Dimension3Id__r.Dimension Name,Apttus_Config2__Dimension4Id__r.Dimension Name,Apttus_Config2__Dimension5Id__r.Dimension Name,Apttus_Config2__Dimension6Id__r.Dimension Name
252,CHF,,Discrete,,,,,,FALSE,FALSE,Semester - Intensive - April,AY NOO 2018 V1 NOK,5,FALSE,PM-0000000264,Dimension,42,1,FALSE,4445,PI-0000006274,Destination Code,,,,,
253,CHF,,Discrete,,,,,,FALSE,FALSE,Semester - AD Media & Art - April,AY NOO 2018 V1 NOK,5,FALSE,PM-0000000265,Dimension,4,1,FALSE,3899,PI-0000006275,Destination Code,,,,,
254,CHF,,Discrete,,,,,,FALSE,FALSE,Semester - AD Business English - April,AY NOO 2018 V1 NOK,5,FALSE,PM-0000000266,Dimension,8,1,FALSE,3900,PI-0000006276,Destination Code,,,,,
255,CHF,,Discrete,,,,,,FALSE,FALSE,Semester - Exam - April,AY NOO 2018 V1 NOK,5,FALSE,PM-0000000267,Dimension,42,1,FALSE,3897,PI-0000006272,Destination Code,,,,,
256,CHF,,Discrete,,,,,,FALSE,FALSE,Semester - AD Fashion & Design - April,AY NOO 2018 V1 NOK,5,FALSE,PM-0000000268,Dimension,3,1,FALSE,3901,PI-0000006277,Destination Code,,,,,
257,CHF,,Discrete,,,,,,FALSE,FALSE,Semester - AD International Affairs - April,AY NOO 2018 V1 NOK,5,FALSE,PM-0000000269,Dimension,3,1,FALSE,3902,PI-0000006278,Destination Code,,,,,
258,CHF,,Discrete,,,,,,FALSE,FALSE,Semester - AD Hotel & Tourism - April,AY NOO 2018 V1 NOK,5,FALSE,PM-0000000270,Dimension,3,1,FALSE,3903,PI-0000006279,Destination Code,,,,,
259,CHF,,Discrete,,,,,,FALSE,FALSE,Semester - Pre Master - April,AY NOO 2018 V1 NOK,5,FALSE,PM-0000000271,Dimension,7,1,FALSE,3904,PI-0000006280,Destination Code,,,,,
260,CHF,,Discrete,,,,,,FALSE,FALSE,Semester - Pre Master Business Administration - April,AY NOO 2018 V1 NOK,5,FALSE,PM-0000000272,Dimension,7,1,FALSE,3905,PI-0000006281,Destination Code,,,,,
261,CHF,,Discrete,,,,,,FALSE,FALSE,Semester - Pre PHD - April,AY NOO 2018 V1 NOK,5,FALSE,PM-0000000273,Dimension,1,1,FALSE,3906,PI-0000006282,Destination Code,,,,,
262,CHF,,Discrete,,,,,,FALSE,FALSE,Lunch Supplement 7 Days,ILS WW 2017 V3 USD,5,FALSE,PM-0000000502,Dimension,1,1,FALSE,4312,PI-0000005366,Destination Code,,,,,
263,CHF,,Discrete,,,,,,FALSE,FALSE,Single and Return Transfer - LGW Airport to School to LGW Airport,ILS WW 2017 V3 USD,5,FALSE,PM-0000000503,Dimension,4,1,FALSE,4221,PI-0000003815,Destination Code,,,,,
264,CHF,,Discrete,,,,,,FALSE,FALSE,Half Board,ILS WW 2017 V3 USD,5,FALSE,PM-0000000504,Dimension,5,1,FALSE,4315,PI-0000005370,Destination Code,,,,,
265,CHF,,Discrete,,,,,,FALSE,FALSE,Oneway Return Transfer - School to Airport,ILS WW 2017 V3 USD,5,FALSE,PM-0000000505,Dimension,8,1,FALSE,4213,PI-0000003754,Destination Code,,,,,
266,CHF,,Discrete,,,,,,FALSE,FALSE,Oneway Single Transfer - Airport to School,ILS WW 2017 V3 USD,5,FALSE,PM-0000000506,Dimension,8,1,FALSE,4214,PI-0000003755,Destination Code,,,,,
267,CHF,,Discrete,,,,,,FALSE,FALSE,Single and Return Transfer - Airport to School to Airport,ILS WW 2017 V3 USD,5,FALSE,PM-0000000507,Dimension,8,1,FALSE,4215,PI-0000003756,Destination Code,,,,,
268,CHF,,Discrete,,,,,,FALSE,FALSE,Oneway Single Transfer - LHR Airport to School,ILS WW 2017 V3 USD,5,FALSE,PM-0000000508,Dimension,4,1,FALSE,4216,PI-0000003807,Destination Code,,,,,
269,CHF,,Discrete,,,,,,FALSE,FALSE,Single and Return Transfer - LHR Airport to School to LHR Airport,ILS WW 2017 V3 USD,5,FALSE,PM-0000000509,Dimension,4,1,FALSE,4218,PI-0000003809,Destination Code,,,,,
270,CHF,,Discrete,,,,,,FALSE,FALSE,Oneway Single Transfer - LGW Airport to School,ILS WW 2017 V3 USD,5,FALSE,PM-0000000510,Dimension,4,1,FALSE,4219,PI-0000003813,Destination Code,,,,,
271,CHF,,Discrete,,,,,,FALSE,FALSE,Oneway Return Transfer - School to LGW Airport,ILS WW 2017 V3 USD,5,FALSE,PM-0000000511,Dimension,4,1,FALSE,4220,PI-0000003814,Destination Code,,,,,
272,CHF,,Discrete,,,,,,FALSE,FALSE,Oneway Return Transfer - School to LHR Airport,ILS WW 2017 V3 USD,5,FALSE,PM-0000000512,Dimension,4,1,FALSE,4217,PI-0000003808,Destination Code,,,,,
273,CHF,,Discrete,,,,,,FALSE,FALSE,Oneway Single Transfer - STN Airport to School,ILS WW 2017 V3 USD,5,FALSE,PM-0000000513,Dimension,4,1,FALSE,4222,PI-0000003816,Destination Code,,,,,
274,CHF,,Discrete,,,,,,FALSE,FALSE,Oneway Return Transfer - School to STN Airport,ILS WW 2017 V3 USD,5,FALSE,PM-0000000514,Dimension,4,1,FALSE,4223,PI-0000003817,Destination Code,,,,,
275,CHF,,Discrete,,,,,,FALSE,FALSE,Travel insurance private extension incl. Sports suppl.,ILS WW 2017 V3 USD,5,FALSE,PM-0000000515,Dimension,20,1,FALSE,4264,PI-0000004179,Destination Code,,,,,
276,CHF,,Discrete,,,,,,FALSE,FALSE,Australia Overseas Health Cover,ILS WW 2017 V3 USD,5,FALSE,PM-0000000516,Dimension,1,1,FALSE,4265,PI-0000004180,Destination Code,,,,,
277,CHF,,Discrete,,,,,,FALSE,FALSE,Oneway Single Transfer - LTN Airport to School,ILS WW 2017 V3 USD,5,FALSE,PM-0000000517,Dimension,4,1,FALSE,4225,PI-0000003819,Destination Code,,,,,
278,CHF,,Discrete,,,,,,FALSE,FALSE,Oneway Return Transfer - School to LTN Airport,ILS WW 2017 V3 USD,5,FALSE,PM-0000000518,Dimension,4,1,FALSE,4226,PI-0000003820,Destination Code,,,,,
279,CHF,,Discrete,,,,,,FALSE,FALSE,Single and Return Transfer - LTN Airport to School to LTN Airport,ILS WW 2017 V3 USD,5,FALSE,PM-0000000519,Dimension,4,1,FALSE,4227,PI-0000003821,Destination Code,,,,,
280,CHF,,Discrete,,,,,,FALSE,FALSE,Oneway Return Transfer - School to St Pancras,ILS WW 2017 V3 USD,5,FALSE,PM-0000000520,Dimension,4,1,FALSE,4228,PI-0000003822,Destination Code,,,,,
281,CHF,,Discrete,,,,,,FALSE,FALSE,Single and Return Transfer - St Pancras to School to St Pancras,ILS WW 2017 V3 USD,5,FALSE,PM-0000000521,Dimension,4,1,FALSE,4230,PI-0000003824,Destination Code,,,,,
282,CHF,,Discrete,,,,,,FALSE,FALSE,Oneway Single Transfer - LCY Airport to School,ILS WW 2017 V3 USD,5,FALSE,PM-0000000522,Dimension,4,1,FALSE,4231,PI-0000003825,Destination Code,,,,,
283,CHF,,Discrete,,,,,,FALSE,FALSE,Oneway Return Transfer - School to LCY Airport,ILS WW 2017 V3 USD,5,FALSE,PM-0000000523,Dimension,4,1,FALSE,4232,PI-0000003826,Destination Code,,,,,
284,CHF,,Discrete,,,,,,FALSE,FALSE,Oneway Single Transfer - St Pancras to School,ILS WW 2017 V3 USD,5,FALSE,PM-0000000524,Dimension,4,1,FALSE,4229,PI-0000003823,Destination Code,,,,,
285,CHF,,Discrete,,,,,,FALSE,FALSE,Single and Return Transfer - LCY Airport to School to LCY Airport,ILS WW 2017 V3 USD,5,FALSE,PM-0000000525,Dimension,4,1,FALSE,4233,PI-0000003827,Destination Code,,,,,
286,CHF,,Discrete,,,,,,FALSE,FALSE,Oneway Return Transfer - School to LAX Airport,ILS WW 2017 V3 USD,5,FALSE,PM-0000000526,Dimension,2,1,FALSE,4282,PI-0000004264,Destination Code,,,,,
287,CHF,,Discrete,,,,,,FALSE,FALSE,Oneway Single Transfer - LAX Airport to School,ILS WW 2017 V3 USD,5,FALSE,PM-0000000527,Dimension,2,1,FALSE,4283,PI-0000004265,Destination Code,,,,,
288,CHF,,Discrete,,,,,,FALSE,FALSE,Single and Return Transfer - LAX Airport to School to LAX Airport,ILS WW 2017 V3 USD,5,FALSE,PM-0000000528,Dimension,2,1,FALSE,4284,PI-0000004266,Destination Code,,,,,
289,CHF,,Discrete,,,,,,FALSE,FALSE,Single and Return Transfer - STN Airport to School to STN Airport,ILS WW 2017 V3 USD,5,FALSE,PM-0000000529,Dimension,4,1,FALSE,4224,PI-0000003818,Destination Code,,,,,
290,CHF,,Discrete,,,,,,FALSE,FALSE,Activity Voucher - One Unit,ILS WW 2017 V3 USD,5,FALSE,PM-0000000530,Dimension,19,1,FALSE,4235,PI-0000003910,Destination Code,,,,,
291,CHF,,Discrete,,,,,,FALSE,FALSE,Volunteer Experience Plus,ILS WW 2017 V3 USD,5,FALSE,PM-0000000531,Dimension,18,1,FALSE,4236,PI-0000003982,Destination Code,,,,,
292,CHF,,Discrete,,,,,,FALSE,FALSE,Full Board,ILS WW 2017 V3 USD,5,FALSE,PM-0000000532,Dimension,6,1,FALSE,4314,PI-0000005369,Destination Code,,,,,
293,CHF,,Discrete,,,,,,FALSE,FALSE,Travel Insurance Private Extension,ILS WW 2017 V3 USD,5,FALSE,PM-0000000533,Dimension,20,1,FALSE,4263,PI-0000004178,Destination Code,,,,,
294,CHF,,Discrete,,,,,,FALSE,FALSE,Own Accommodation,ILS WW 2017 V3 USD,5,FALSE,PM-0000000534,Dimension,5,1,FALSE,4328,PI-0000005472,Destination Code,,,,,
295,CHF,,Discrete,,,,,,FALSE,FALSE,Bus Pass,ILS WW 2017 V3 USD,5,FALSE,PM-0000000535,Dimension,3,1,FALSE,4310,PI-0000005360,Destination Code,,,,,
296,CHF,,Discrete,,,,,,FALSE,FALSE,Lunch Supplement,ILS WW 2017 V3 USD,5,FALSE,PM-0000000536,Dimension,13,1,FALSE,4311,PI-0000005361,Destination Code,,,,,
297,CHF,,Discrete,,,,,,FALSE,FALSE,Lunch Supplement 5 Days,ILS WW 2017 V3 USD,5,FALSE,PM-0000000537,Dimension,4,1,FALSE,4313,PI-0000005367,Destination Code,,,,,
298,CHF,,Discrete,,,,,,FALSE,FALSE,Host Family Single,ILS WW 2017 V3 USD,5,FALSE,PM-0000000538,Dimension,19,1,FALSE,4316,PI-0000005387,Destination Code,,,,,
299,CHF,,Discrete,,,,,,FALSE,FALSE,No Accommodation,ILS WW 2017 V3 USD,5,FALSE,PM-0000000539,Dimension,18,1,FALSE,4327,PI-0000005467,Destination Code,,,,,
300,CHF,,Discrete,,,,,,FALSE,FALSE,Weekly Summer Supplement,ILS WW 2017 V3 USD,5,FALSE,PM-0000000540,Dimension,20,1,FALSE,4340,PI-0000006070,Destination Code,,,,,
301,CHF,,Discrete,,,,,,FALSE,FALSE,Supervised Transfer Supplement - Minor,ILS WW 2017 V3 USD,5,FALSE,PM-0000000541,Dimension,10,1,FALSE,4287,PI-0000005183,Destination Code,,,,,
302,CHF,,Discrete,,,,,,FALSE,FALSE,Leader Course,ILS WW 2017 V3 USD,5,FALSE,PM-0000000542,Dimension,19,1,FALSE,4278,PI-0000004259,Destination Code,,,,,
303,CHF,,Range,,,,,,FALSE,FALSE,Course Literature English,ILS WW 2017 V3 USD,5,FALSE,PM-0000000543,Dimension,6,1,FALSE,4001,PI-0000003345,Quantity,,,,,
304,CHF,,Range,,,,,,FALSE,FALSE,Course Literature Non-English,ILS WW 2017 V3 USD,5,FALSE,PM-0000000544,Dimension,4,1,FALSE,4002,PI-0000003346,Quantity,,,,,
305,CHF,,Cumulative Range,Discrete,,,,,FALSE,FALSE,Travel Insurance Coverage,ILS WW 2017 V3 USD,5,FALSE,PM-0000000545,Dimension,40,1,FALSE,4262,PI-0000004177,Quantity,Destination Code,,,,
306,CHF,,Cumulative Range,Discrete,,,,,FALSE,FALSE,Basic Course,ILS WW 2017 V3 USD,5,FALSE,PM-0000000546,Dimension,36,1,FALSE,4271,PI-0000004251,Quantity,Destination Code,,,,
307,CHF,,Cumulative Range,Discrete,,,,,FALSE,FALSE,Business Language Course,ILS WW 2017 V3 USD,5,FALSE,PM-0000000547,Dimension,32,1,FALSE,4277,PI-0000004258,Quantity,Destination Code,,,,
308,CHF,,Cumulative Range,Discrete,,,,,FALSE,FALSE,Junior Intensive Course,ILS WW 2017 V3 USD,5,FALSE,PM-0000000548,Dimension,20,1,FALSE,4275,PI-0000004256,Quantity,Destination Code,,,,
309,CHF,,Cumulative Range,Discrete,,,,,FALSE,FALSE,Intensive Course,ILS WW 2017 V3 USD,5,FALSE,PM-0000000549,Dimension,38,1,FALSE,4404,PI-0000004252,Quantity,Destination Code,,,,
310,CHF,,Cumulative Range,Discrete,,,,,FALSE,FALSE,Junior Course,ILS WW 2017 V3 USD,5,FALSE,PM-0000000550,Dimension,20,1,FALSE,4274,PI-0000004255,Quantity,Destination Code,,,,
311,CHF,,Cumulative Range,Discrete,,,,,FALSE,FALSE,Exam Course,ILS WW 2017 V3 USD,5,FALSE,PM-0000000551,Dimension,38,1,FALSE,4276,PI-0000004257,Quantity,Destination Code,,,,
312,CHF,,Cumulative Range,Discrete,,,,,FALSE,FALSE,Language Experience,ILS WW 2017 V3 USD,5,FALSE,PM-0000000552,Dimension,38,1,FALSE,4273,PI-0000004254,Quantity,Destination Code,,,,
313,CHF,,Cumulative Range,Discrete,,,,,FALSE,FALSE,General Course,ILS WW 2017 V3 USD,5,FALSE,PM-0000000553,Dimension,38,1,FALSE,4272,PI-0000004253,Quantity,Destination Code,,,,
314,CHF,,Discrete,,,,,,FALSE,FALSE,Oneway Single Transfer - LCY Airport to School,ILSU AR 2017 V3,5,FALSE,PM-0000000554,Dimension,4,1,FALSE,4255,PI-0000004057,Destination Code,,,,,
315,CHF,,Discrete,,,,,,FALSE,FALSE,Oneway Return Transfer - School to LCY Airport,ILSU AR 2017 V3,5,FALSE,PM-0000000555,Dimension,4,1,FALSE,4256,PI-0000004058,Destination Code,,,,,
316,CHF,,Discrete,,,,,,FALSE,FALSE,Oneway Single Transfer - St Pancras to School,ILSU AR 2017 V3,5,FALSE,PM-0000000556,Dimension,4,1,FALSE,4253,PI-0000004055,Destination Code,,,,,
317,CHF,,Discrete,,,,,,FALSE,FALSE,Single and Return Transfer - LCY Airport to School to LCY Airport,ILSU AR 2017 V3,5,FALSE,PM-0000000557,Dimension,4,1,FALSE,4257,PI-0000004059,Destination Code,,,,,
318,CHF,,Discrete,,,,,,FALSE,FALSE,Oneway Return Transfer - School to LAX Airport,ILSU AR 2017 V3,5,FALSE,PM-0000000558,Dimension,2,1,FALSE,4279,PI-0000004261,Destination Code,,,,,
319,CHF,,Discrete,,,,,,FALSE,FALSE,Oneway Single Transfer - LAX Airport to School,ILSU AR 2017 V3,5,FALSE,PM-0000000559,Dimension,2,1,FALSE,4280,PI-0000004262,Destination Code,,,,,
320,CHF,,Discrete,,,,,,FALSE,FALSE,Single and Return Transfer - LAX Airport to School to LAX Airport,ILSU AR 2017 V3,5,FALSE,PM-0000000560,Dimension,2,1,FALSE,4281,PI-0000004263,Destination Code,,,,,
321,CHF,,Discrete,,,,,,FALSE,FALSE,Activity Voucher - One Unit,ILSU AR 2017 V3,5,FALSE,PM-0000000561,Dimension,19,1,FALSE,4260,PI-0000004137,Destination Code,,,,,
322,CHF,,Discrete,,,,,,FALSE,FALSE,Volunteer Experience Plus,ILSU AR 2017 V3,5,FALSE,PM-0000000562,Dimension,18,1,FALSE,4261,PI-0000004168,Destination Code,,,,,
323,CHF,,Discrete,,,,,,FALSE,FALSE,Weekly Summer Supplement,ILSU AR 2017 V3,5,FALSE,PM-0000000563,Dimension,20,1,FALSE,4330,PI-0000005603,Destination Code,,,,,
324,CHF,,Discrete,,,,,,FALSE,FALSE,Full Board,ILSU AR 2017 V3,5,FALSE,PM-0000000564,Dimension,6,1,FALSE,4324,PI-0000005432,Destination Code,,,,,
325,CHF,,Discrete,,,,,,FALSE,FALSE,Travel Insurance Private Extension,ILSU AR 2017 V3,5,FALSE,PM-0000000565,Dimension,20,1,FALSE,4267,PI-0000004182,Destination Code,,,,,
326,CHF,,Discrete,,,,,,FALSE,FALSE,Own Accommodation,ILSU AR 2017 V3,5,FALSE,PM-0000000566,Dimension,5,1,FALSE,4320,PI-0000005428,Destination Code,,,,,
327,CHF,,Discrete,,,,,,FALSE,FALSE,Half Board,ILSU AR 2017 V3,5,FALSE,PM-0000000567,Dimension,5,1,FALSE,4325,PI-0000005433,Destination Code,,,,,
328,CHF,,Discrete,,,,,,FALSE,FALSE,Oneway Return Transfer - School to Airport,ILSU AR 2017 V3,5,FALSE,PM-0000000568,Dimension,8,1,FALSE,4237,PI-0000004029,Destination Code,,,,,
329,CHF,,Discrete,,,,,,FALSE,FALSE,Oneway Single Transfer - Airport to School,ILSU AR 2017 V3,5,FALSE,PM-0000000569,Dimension,8,1,FALSE,4238,PI-0000004030,Destination Code,,,,,
330,CHF,,Discrete,,,,,,FALSE,FALSE,Single and Return Transfer - Airport to School to Airport,ILSU AR 2017 V3,5,FALSE,PM-0000000570,Dimension,8,1,FALSE,4239,PI-0000004031,Destination Code,,,,,
331,CHF,,Discrete,,,,,,FALSE,FALSE,Oneway Single Transfer - LHR Airport to School,ILSU AR 2017 V3,5,FALSE,PM-0000000571,Dimension,4,1,FALSE,4240,PI-0000004038,Destination Code,,,,,
332,CHF,,Discrete,,,,,,FALSE,FALSE,Lunch Supplement 7 Days,ILSU AR 2017 V3,5,FALSE,PM-0000000572,Dimension,4,1,FALSE,4321,PI-0000005429,Destination Code,,,,,
333,CHF,,Discrete,,,,,,FALSE,FALSE,Single and Return Transfer - LHR Airport to School to LHR Airport,ILSU AR 2017 V3,5,FALSE,PM-0000000573,Dimension,4,1,FALSE,4242,PI-0000004040,Destination Code,,,,,
334,CHF,,Discrete,,,,,,FALSE,FALSE,Oneway Single Transfer - LGW Airport to School,ILSU AR 2017 V3,5,FALSE,PM-0000000574,Dimension,4,1,FALSE,4243,PI-0000004044,Destination Code,,,,,
335,CHF,,Discrete,,,,,,FALSE,FALSE,Oneway Return Transfer - School to LGW Airport,ILSU AR 2017 V3,5,FALSE,PM-0000000575,Dimension,4,1,FALSE,4244,PI-0000004045,Destination Code,,,,,
336,CHF,,Discrete,,,,,,FALSE,FALSE,Oneway Return Transfer - School to LHR Airport,ILSU AR 2017 V3,5,FALSE,PM-0000000576,Dimension,4,1,FALSE,4241,PI-0000004039,Destination Code,,,,,
337,CHF,,Discrete,,,,,,FALSE,FALSE,Travel insurance private extension incl. Sports suppl.,ILSU AR 2017 V3,5,FALSE,PM-0000000577,Dimension,20,1,FALSE,4269,PI-0000004184,Destination Code,,,,,
338,CHF,,Discrete,,,,,,FALSE,FALSE,Australia Overseas Health Cover,ILSU AR 2017 V3,5,FALSE,PM-0000000578,Dimension,1,1,FALSE,4270,PI-0000004185,Destination Code,,,,,
339,CHF,,Discrete,,,,,,FALSE,FALSE,Travel Insurance Second Destination,ILSU AR 2017 V3,5,FALSE,PM-0000000579,Dimension,0,1,FALSE,4268,PI-0000004183,Destination Code,,,,,
340,CHF,,Discrete,,,,,,FALSE,FALSE,Host Family Single,ILSU AR 2017 V3,5,FALSE,PM-0000000580,Dimension,19,1,FALSE,4329,PI-0000005565,Destination Code,,,,,
341,CHF,,Discrete,,,,,,FALSE,FALSE,No Accommodation,ILSU AR 2017 V3,5,FALSE,PM-0000000581,Dimension,19,1,FALSE,4326,PI-0000005452,Destination Code,,,,,
342,CHF,,Discrete,,,,,,FALSE,FALSE,Bus Pass,ILSU AR 2017 V3,5,FALSE,PM-0000000582,Dimension,3,1,FALSE,4317,PI-0000005400,Destination Code,,,,,
343,CHF,,Discrete,,,,,,FALSE,FALSE,Lunch Supplement,ILSU AR 2017 V3,5,FALSE,PM-0000000583,Dimension,13,1,FALSE,4318,PI-0000005401,Destination Code,,,,,
344,CHF,,Discrete,,,,,,FALSE,FALSE,Lunch Supplement 5 Days,ILSU AR 2017 V3,5,FALSE,PM-0000000584,Dimension,4,1,FALSE,4322,PI-0000005430,Destination Code,,,,,
345,CHF,,Discrete,,,,,,FALSE,FALSE,Half Board Supplement 7 Days,ILSU AR 2017 V3,5,FALSE,PM-0000000585,Dimension,6,1,FALSE,4323,PI-0000005431,Destination Code,,,,,
346,CHF,,Discrete,,,,,,FALSE,FALSE,Dinner Supplement,ILSU AR 2017 V3,5,FALSE,PM-0000000586,Dimension,3,1,FALSE,4319,PI-0000005405,Destination Code,,,,,
347,CHF,,Discrete,,,,,,FALSE,FALSE,Oneway Single Transfer - STN Airport to School,ILSU AR 2017 V3,5,FALSE,PM-0000000587,Dimension,4,1,FALSE,4246,PI-0000004047,Destination Code,,,,,
348,CHF,,Discrete,,,,,,FALSE,FALSE,Oneway Return Transfer - School to STN Airport,ILSU AR 2017 V3,5,FALSE,PM-0000000588,Dimension,4,1,FALSE,4247,PI-0000004048,Destination Code,,,,,
349,CHF,,Discrete,,,,,,FALSE,FALSE,Single and Return Transfer - STN Airport to School to STN Airport,ILSU AR 2017 V3,5,FALSE,PM-0000000589,Dimension,4,1,FALSE,4248,PI-0000004049,Destination Code,,,,,
350,CHF,,Discrete,,,,,,FALSE,FALSE,Oneway Single Transfer - LTN Airport to School,ILSU AR 2017 V3,5,FALSE,PM-0000000590,Dimension,4,1,FALSE,4249,PI-0000004050,Destination Code,,,,,
351,CHF,,Discrete,,,,,,FALSE,FALSE,Oneway Return Transfer - School to LTN Airport,ILSU AR 2017 V3,5,FALSE,PM-0000000591,Dimension,4,1,FALSE,4250,PI-0000004051,Destination Code,,,,,
352,CHF,,Discrete,,,,,,FALSE,FALSE,Single and Return Transfer - LTN Airport to School to LTN Airport,ILSU AR 2017 V3,5,FALSE,PM-0000000592,Dimension,4,1,FALSE,4251,PI-0000004052,Destination Code,,,,,
353,CHF,,Discrete,,,,,,FALSE,FALSE,Oneway Return Transfer - School to St Pancras,ILSU AR 2017 V3,5,FALSE,PM-0000000593,Dimension,4,1,FALSE,4252,PI-0000004054,Destination Code,,,,,
354,CHF,,Discrete,,,,,,FALSE,FALSE,Single and Return Transfer - St Pancras to School to St Pancras,ILSU AR 2017 V3,5,FALSE,PM-0000000594,Dimension,4,1,FALSE,4254,PI-0000004056,Destination Code,,,,,
355,CHF,,Discrete,,,,,,FALSE,FALSE,Single and Return Transfer - LGW Airport to School to LGW Airport,ILSU AR 2017 V3,5,FALSE,PM-0000000595,Dimension,4,1,FALSE,4245,PI-0000004046,Destination Code,,,,,
356,CHF,,Discrete,,,,,,FALSE,FALSE,Supervised Transfer Supplement - Minor,ILSU AR 2017 V3,5,FALSE,PM-0000000596,Dimension,10,1,FALSE,4292,PI-0000005203,Destination Code,,,,,
357,CHF,,Range,,,,,,FALSE,FALSE,Course Literature English,ILSU AR 2017 V3,5,FALSE,PM-0000000597,Dimension,6,1,FALSE,5201,PI-0000003348,Quantity,,,,,
358,CHF,,Range,,,,,,FALSE,FALSE,Course Literature Non-English,ILSU AR 2017 V3,5,FALSE,PM-0000000598,Dimension,4,1,FALSE,4203,PI-0000003349,Quantity,,,,,
359,CHF,,Cumulative Range,Discrete,,,,,FALSE,FALSE,Intensive Course,ILSU AR 2017 V3,5,FALSE,PM-0000000599,Dimension,34,1,FALSE,4334,PI-0000005607,Quantity,Destination Code,,,,
360,CHF,,Cumulative Range,Discrete,,,,,FALSE,FALSE,Basic Course,ILSU AR 2017 V3,5,FALSE,PM-0000000600,Dimension,32,1,FALSE,4331,PI-0000005604,Quantity,Destination Code,,,,
361,CHF,,Cumulative Range,Discrete,,,,,FALSE,FALSE,General Course,ILSU AR 2017 V3,5,FALSE,PM-0000000601,Dimension,34,1,FALSE,4333,PI-0000005606,Quantity,Destination Code,,,,
362,CHF,,Cumulative Range,Discrete,,,,,FALSE,FALSE,Exam Course,ILSU AR 2017 V3,5,FALSE,PM-0000000602,Dimension,34,1,FALSE,4335,PI-0000005608,Quantity,Destination Code,,,,
363,CHF,,Cumulative Range,Discrete,,,,,FALSE,FALSE,Business Language Course,ILSU AR 2017 V3,5,FALSE,PM-0000000603,Dimension,32,1,FALSE,4332,PI-0000005605,Quantity,Destination Code,,,,
364,CHF,,Cumulative Range,Discrete,,,,,FALSE,FALSE,Language Experience,ILSU AR 2017 V3,5,FALSE,PM-0000000604,Dimension,34,1,FALSE,4336,PI-0000005609,Quantity,Destination Code,,,,
365,CHF,,Cumulative Range,Discrete,,,,,FALSE,FALSE,Travel Insurance Coverage,ILSU AR 2017 V3,5,FALSE,PM-0000000605,Dimension,34,1,FALSE,4266,PI-0000004181,Quantity,Destination Code,,,,
366,CHF,,Discrete,,,,,,FALSE,FALSE,Supervised Transfer Supplement - Minor,ILSU DE 2017 V3,5,FALSE,PM-0000000606,Dimension,11,1,FALSE,4258,PI-0000004099,Destination Code,,,,,
367,CHF,,Discrete,,,,,,FALSE,FALSE,Travel insurance private extension incl. Sports suppl.,ILSU DE 2017 V3,5,FALSE,PM-0000000607,Dimension,20,1,FALSE,4307,PI-0000005321,Destination Code,,,,,
368,CHF,,Discrete,,,,,,FALSE,FALSE,Australia Overseas Health Cover,ILSU DE 2017 V3,5,FALSE,PM-0000000608,Dimension,1,1,FALSE,4308,PI-0000005322,Destination Code,,,,,
369,CHF,,Discrete,,,,,,FALSE,FALSE,Host Family Single,ILSU DE 2017 V3,5,FALSE,PM-0000000609,Dimension,19,1,FALSE,4234,PI-0000003845,Destination Code,,,,,
370,CHF,,Discrete,,,,,,FALSE,FALSE,No Accommodation,ILSU DE 2017 V3,5,FALSE,PM-0000000610,Dimension,19,1,FALSE,4309,PI-0000005326,Destination Code,,,,,
371,CHF,,Discrete,,,,,,FALSE,FALSE,Bus Pass,ILSU DE 2017 V3,5,FALSE,PM-0000000611,Dimension,3,1,FALSE,4422,PI-0000005229,Destination Code,,,,,
372,CHF,,Discrete,,,,,,FALSE,FALSE,Lunch Supplement,ILSU DE 2017 V3,5,FALSE,PM-0000000612,Dimension,13,1,FALSE,4423,PI-0000005230,Destination Code,,,,,
373,CHF,,Discrete,,,,,,FALSE,FALSE,Lunch Supplement 5 Days,ILSU DE 2017 V3,5,FALSE,PM-0000000613,Dimension,5,1,FALSE,4295,PI-0000005233,Destination Code,,,,,
374,CHF,,Discrete,,,,,,FALSE,FALSE,Half Board Supplement 7 Days,ILSU DE 2017 V3,5,FALSE,PM-0000000614,Dimension,2,1,FALSE,4296,PI-0000005234,Destination Code,,,,,
375,CHF,,Discrete,,,,,,FALSE,FALSE,Dinner Supplement,ILSU DE 2017 V3,5,FALSE,PM-0000000615,Dimension,3,1,FALSE,4293,PI-0000005231,Destination Code,,,,,
376,CHF,,Discrete,,,,,,FALSE,FALSE,Lunch Supplement 7 Days,ILSU DE 2017 V3,5,FALSE,PM-0000000616,Dimension,3,1,FALSE,4294,PI-0000005232,Destination Code,,,,,
377,CHF,,Discrete,,,,,,FALSE,FALSE,Half Board,ILSU DE 2017 V3,5,FALSE,PM-0000000617,Dimension,7,1,FALSE,4298,PI-0000005236,Destination Code,,,,,
