Adjustment Heading,Articles Heading,Code Heading,Comments Heading,Course Description Heading,Currency ISO Code,Description Translation,Discount Heading,Duration Heading,General heading,GeneralInfo Translation,Grand Total Heading,Incentive,Incentive Heading,Initial Price Heading,Insurance Heading,Language,Lessons Descriptions Translation,Market,No of Weeks Heading,Optional Heading,Price Heading,Product,Product Name Translation,Promotions Heading,Total Heading,Transalation Name,Unique Record Identifier,Valid Until Heading,RecordType.Name,Incentive__r.Incentive Name,Product__r.Product Name
"","","","","","CHF","","","","","","","","","","","EN","","USB","","","","01t6E000001kTDvQAM","Oneway Single Transfer - OOL Airport to School","","","T-624","USB EN TSS-OOL","","Product Translation","","Oneway Single Transfer - OOL Airport to School"
"","","","","","CHF","","","","","","","","","","","EN","","USB","","","","01t6E000001kTDwQAM","Oneway Single Transfer - ORY Airport to School","","","T-625","USB EN TSS-ORY","","Product Translation","","Oneway Single Transfer - ORY Airport to School"
"","","","","","CHF","","","","","","","","","","","EN","","USB","","","","01t6E000001kTDxQAM","Oneway Single Transfer - SAN Airport to School","","","T-626","USB EN TSS-SAN","","Product Translation","","Oneway Single Transfer - SAN Airport to School"
"","","","","","CHF","","","","","","","","","","","EN","","USB","","","","01t6E000001kTDyQAM","Oneway Single Transfer - SBA Airport to School","","","T-627","USB EN TSS-SBA","","Product Translation","","Oneway Single Transfer - SBA Airport to School"
"","","","","","CHF","","","","","","","","","","","EN","","USB","","","","01t6E000001kTDzQAM","Oneway Single Transfer - SFO Airport to School","","","T-628","USB EN TSS-SFO","","Product Translation","","Oneway Single Transfer - SFO Airport to School"
"","","","","","CHF","","","","","","","","","","","EN","","USB","","","","01t6E000001kTE0QAM","Oneway Single Transfer - SJC Airport to School","","","T-629","USB EN TSS-SJC","","Product Translation","","Oneway Single Transfer - SJC Airport to School"
"","","","","","CHF","","","","","","","","","","","EN","","USB","","","","01t6E000001kTE1QAM","Oneway Single Transfer - SJO Airport to School","","","T-630","USB EN TSS-SJO","","Product Translation","","Oneway Single Transfer - SJO Airport to School"
"","","","","","CHF","","","","","","","","","","","EN","","USB","","","","01t6E000001kTE2QAM","Oneway Single Transfer - SNA Airport to School","","","T-631","USB EN TSS-SNA","","Product Translation","","Oneway Single Transfer - SNA Airport to School"
"","","","","","CHF","","","","","","","","","","","EN","","USB","","","","01t6E000001kTE3QAM","Oneway Single Transfer - SOU Airport to School","","","T-632","USB EN TSS-SOU","","Product Translation","","Oneway Single Transfer - SOU Airport to School"
"","","","","","CHF","","","","","","","","","","","EN","","USB","","","","01t6E000001kTE4QAM","Oneway Single Transfer - St Pancras to School","","","T-633","USB EN TSS-QQS","","Product Translation","","Oneway Single Transfer - St Pancras to School"
"","","","","","CHF","","","","","","","","","","","EN","","USB","","","","01t6E000001kTE5QAM","Oneway Single Transfer - STN Airport to School","","","T-634","USB EN TSS-STN","","Product Translation","","Oneway Single Transfer - STN Airport to School"
"","","","","","CHF","","","","","","","","","","","EN","","USB","","","","01t6E000001kTE6QAM","Oneway Single Transfer - Train Station to Paris School","","","T-635","USB EN TSS-GARE","","Product Translation","","Oneway Single Transfer - Train Station to School"
"","","","","","CHF","","","","","","","","","","","EN","","USB","","","","01t6E000001kTE7QAM","ONLINE One to one tuition 6 pack","","","T-636","USB EN WS1T16P","","Product Translation","","ONLINE One to one tuition 6 pack"
"","","","","","CHF","","","","","","","","","","","EN","","USB","","","","01t6E000001kTE8QAM","Orlando","","","T-637","USB EN DCP2MIA","","Product Translation","","Orlando"
"","","","","","CHF","","","","","","","","","","","EN","","USB","","","","01t6E000001kTJIQA2","Ovingdean Multi","","","T-638","USB EN RESM-OVIN","","Product Translation","","Ovingdean Multi"
"","","","","","CHF","","","","","","","","","","","EN","","USB","","","","01t6E000001kTNKQA2","Ovingdean Multi Extra Night","","","T-639","USB EN RESMX-OVIN","","Product Translation","","Ovingdean Multi Extra Night"
"","","","","","CHF","","","","","","","","","","","EN","","USB","","","","01t6E000001kTB9QAM","Ovingdean Single","","","T-640","USB EN RESS-OVIN","","Product Translation","","Ovingdean Single"
"","","","","","CHF","","","","","","","","","","","EN","","USB","","","","01t6E000001kThtQAE","Ovingdean Single Extra Night","","","T-641","USB EN RESSX-OVIN","","Product Translation","","Ovingdean Single Extra Night"
"","","","","","CHF","","","","","","","","","","","EN","","USB","","","","01t6E000001kTBHQA2","Ovingdean Twin","","","T-642","USB EN REST-OVIN","","Product Translation","","Ovingdean Twin"
"","","","","","CHF","","","","","","","","","","","EN","","USB","","","","01t6E000001kTCbQAM","Ovingdean Twin Extra Night","","","T-643","USB EN RESTX-OVIN","","Product Translation","","Ovingdean Twin Extra Night"
"","","","","","CHF","","","","","","","","","","","EN","","USB","","","","01t6E000001kTEBQA2","Oxford and Bournemouth","","","T-644","USB EN DCPBST","","Product Translation","","Oxford and Bournemouth"
"","","","","","CHF","","","","","","","","","","","EN","","USB","","","","01t6E000001kTXYQA2","Oxford Intl House Cotuit Multi Extra Night","","","T-645","USB EN RESMX-COTU","","Product Translation","","Oxford Intl House Cotuit Multi Extra Night"
"","","","","","CHF","","","","","","","","","","","EN","","USB","","","","01t6E000001kTF7QAM","Oxford Intl House Cotuit Triple/Quad","","","T-646","USB EN RESM-COTU","","Product Translation","","Oxford Intl House Cotuit Triple/Quad"
"","","","","","CHF","","","","","","","","","","","EN","","USB","","","","01t6E000001kTF8QAM","Pacifica Residence Multi","","","T-647","USB EN RESM-DAYS","","Product Translation","","Pacifica Residence Multi"
"","","","","","CHF","","","","","","","","","","","EN","","USB","","","","01t6E000001kTXZQA2","Pacifica Residence Multi Extra Night","","","T-648","USB EN RESMX-DAYS","","Product Translation","","Pacifica Residence Multi Extra Night"
"","","","","","CHF","","","","","","","","","","","EN","","USB","","","","01t6E000001kTd5QAE","Pacifica Residence Single","","","T-649","USB EN RESS-DAYS","","Product Translation","","Pacifica Residence Single"
"","","","","","CHF","","","","","","","","","","","EN","","USB","","","","01t6E000001kTf7QAE","Pacifica Residence Single Extra Night","","","T-650","USB EN RESSX-DAYS","","Product Translation","","Pacifica Residence Single Extra Night"
"","","","","","CHF","","","","","","","","","","","EN","","USB","","","","01t6E000001kTmeQAE","Pacifica Residence Twin","","","T-651","USB EN REST-DAYS","","Product Translation","","Pacifica Residence Twin"
"","","","","","CHF","","","","","","","","","","","EN","","USB","","","","01t6E000001kTC6QAM","Pacifica Residence Twin Extra Night","","","T-652","USB EN RESTX-DAYS","","Product Translation","","Pacifica Residence Twin Extra Night"
"","","","","","CHF","","","","","","","","","","","EN","","USB","","","","01t6E000001kTECQA2","Panama","","","T-653","USB EN DCPCOS","","Product Translation","","Panama"
"","","","","","CHF","","","","","","","","","","","EN","","USB","","","","01t6E000001kTJJQA2","Park Lodge Multi","","","T-654","USB EN RESM-PARK","","Product Translation","","Park Lodge Multi"
"","","","","","CHF","","","","","","","","","","","EN","","USB","","","","01t6E000001kTNLQA2","Park Lodge Multi Extra Night","","","T-655","USB EN RESMX-PARK","","Product Translation","","Park Lodge Multi Extra Night"
"","","","","","CHF","","","","","","","","","","","EN","","USB","","","","01t6E000001kTBIQA2","Park Lodge Twin","","","T-656","USB EN REST-PARK","","Product Translation","","Park Lodge Twin"
"","","","","","CHF","","","","","","","","","","","EN","","USB","","","","01t6E000001kTCcQAM","Park Lodge Twin Extra Night","","","T-657","USB EN RESTX-PARK","","Product Translation","","Park Lodge Twin Extra Night"
"","","","","","CHF","","","","","","","","","","","EN","","USB","","","","01t6E000001kTJMQA2","Parkside Multi","","","T-658","USB EN RESM-PKSD","","Product Translation","","Parkside Multi"
"","","","","","CHF","","","","","","","","","","","EN","","USB","","","","01t6E000001kTNOQA2","Parkside Multi Extra Night","","","T-659","USB EN RESMX-PKSD","","Product Translation","","Parkside Multi Extra Night"
"","","","","","CHF","","","","","","","","","","","EN","","USB","","","","01t6E000001kTBKQA2","Parkside Twin","","","T-660","USB EN REST-PKSD","","Product Translation","","Parkside Twin"
"","","","","","CHF","","","","","","","","","","","EN","","USB","","","","01t6E000001kTCdQAM","Parkside Twin Extra Night","","","T-661","USB EN RESTX-PKSD","","Product Translation","","Parkside Twin Extra Night"
"","","","","","CHF","","","","","","","","","","","EN","","USB","","","","01t6E000001kTEEQA2","Pelajar House Multi","","","T-662","USB EN RESM-PELA","","Product Translation","","Pelajar House (International House) Multi"
"","","","","","CHF","","","","","","","","","","","EN","","USB","","","","01t6E000001kTEGQA2","Pelajar House Multi Extra Night","","","T-663","USB EN RESMX-PELA","","Product Translation","","Pelajar House Multi Extra Night"
"","","","","","CHF","","","","","","","","","","","EN","","USB","","","","01t6E000001kTEHQA2","Pelajar House Single","","","T-664","USB EN RESS-PELA","","Product Translation","","Pelajar House Single"
"","","","","","CHF","","","","","","","","","","","EN","","USB","","","","01t6E000001kTEIQA2","Pelajar House Single Extra Night","","","T-665","USB EN RESSX-PELA","","Product Translation","","Pelajar House Single Extra Night"
"","","","","","CHF","","","","","","","","","","","EN","","USB","","","","01t6E000001kTEFQA2","Pelajar House Twin","","","T-666","USB EN REST-PELA","","Product Translation","","Pelajar House (International House) Twin"
"","","","","","CHF","","","","","","","","","","","EN","","USB","","","","01t6E000001kTEJQA2","Pelajar House Twin Extra Night","","","T-667","USB EN RESTX-PELA","","Product Translation","","Pelajar House Twin Extra Night"
"","","","","","CHF","","","","","","","","","","","EN","","USB","","","","01t6E000001kTcIQAU","Pitman Hall Single","","","T-668","USB EN RESS-PITM","","Product Translation","","Pitman Hall Single"
"","","","","","CHF","","","","","","","","","","","EN","","USB","","","","01t6E000001kThwQAE","Pitman Hall Single Extra Night","","","T-669","USB EN RESSX-PITM","","Product Translation","","Pitman Hall Single Extra Night"
"","","","","","CHF","","","","","","","","","","","EN","","USB","","","","01t6E000001kTJLQA2","Pitman Hall Summer Residence Multi","","","T-670","USB EN RESM-PITM","","Product Translation","","Pitman Hall Summer Residence Multi"
"","","","","","CHF","","","","","","","","","","","EN","","USB","","","","01t6E000001kTNNQA2","Pitman Hall Summer Residence Multi Extra Night","","","T-671","USB EN RESMX-PITM","","Product Translation","","Pitman Hall Summer Residence Multi Extra Night"
"","","","","","CHF","","","","","","","","","","","EN","","USB","","","","01t6E000001kT9cQAE","Polynesian Cultural Center and Luau","","","T-672","USB EN DCP3HNL","","Product Translation","","Polynesian Cultural Center and Luau"
"","","","","","CHF","","","","","","","","","","","EN","","USB","","","","01t6E000001kTiNQAU","Programme de Coaching Tremplin  (orientation scolaire)","","","T-673","USB EN BOXSTRE","","Product Translation","","Programme de Coaching Tremplin (orientation scolaire)"
"","","","","","CHF","","","","","","","","","","","EN","","USB","","","","01t6E000001kTcMQAU","Purbeck House Single","","","T-674","USB EN RESS-PUTW","","Product Translation","","Purbeck House Single"
"","","","","","CHF","","","","","","","","","","","EN","","USB","","","","01t6E000001kTi0QAE","Purbeck House Single Extra Night","","","T-675","USB EN RESSX-PUTW","","Product Translation","","Purbeck House Single Extra Night"
"","","","","","CHF","","","","","","","","","","","EN","","USB","","","","01t6E000001kTEKQA2","Rain Forest","","","T-676","USB EN DCP2BRS","","Product Translation","","Rain Forest"
"","","","","","CHF","","","","","","","","","","","EN","","USB","","","","01t6E000001kTBMQA2","Ramada Torrance Twin","","","T-677","USB EN REST-RAMI","","Product Translation","","Ramada Torrance Twin"
"","","","","","CHF","","","","","","","","","","","EN","","USB","","","","01t6E000001kTCfQAM","Ramada Torrance Twin Extra Night","","","T-678","USB EN RESTX-RAMI","","Product Translation","","Ramada Torrance Twin Extra Night"
"","","","","","CHF","","","","","","","","","","","EN","","USB","","","","01t6E000001kTELQA2","Red Monkey Lodge Single","","","T-679","USB EN RESS-REDM","","Product Translation","","Red Monkey Lodge Single"
"","","","","","CHF","","","","","","","","","","","EN","","USB","","","","01t6E000001kTEMQA2","Red Monkey Lodge Single Extra Night","","","T-680","USB EN RESSX-REDM","","Product Translation","","Red Monkey Lodge Single Extra Night"
"","","","","","CHF","","","","","","","","","","","EN","","USB","","","","01t6E000001kTENQA2","Red Monkey Lodge Twin","","","T-681","USB EN REST-REDM","","Product Translation","","Red Monkey Lodge Twin"
"","","","","","CHF","","","","","","","","","","","EN","","USB","","","","01t6E000001kTEOQA2","Red Monkey Lodge Twin Extra Night","","","T-682","USB EN RESTX-REDM","","Product Translation","","Red Monkey Lodge Twin Extra Night"
"","","","","","CHF","","","","","","","","","","","EN","","USB","","","","01t6E000001kTEPQA2","Red Monkey Manor Twin Room","","","T-683","USB EN REST-REMM","","Product Translation","","Red Monkey Manor Twin Room"
"","","","","","CHF","","","","","","","","","","","EN","","USB","","","","01t6E000001kTEQQA2","Red Monkey Manor Twin Room Extra Night","","","T-684","USB EN RESTX-REMM","","Product Translation","","Red Monkey Manor Twin Room Extra Night"
"","","","","","CHF","","","","","","","","","","","EN","","USB","","","","01t6E000001kTWwQAM","Refund","","","T-685","USB EN RF","","Product Translation","","Refund"
"","","","","","CHF","","","","","","","","","","","EN","","USB","","","","01t6E000001kTWzQAM","Refund Complaint","","","T-686","USB EN RFC","","Product Translation","","Refund Complaint"
"","","","","","CHF","","","","","","","","","","","EN","","USB","","","","01t6E000001kTXAQA2","Refund Transfer","","","T-687","USB EN RFTS","","Product Translation","","Refund Transfer"
"","","","","","CHF","","","","","","","","","","","EN","","USB","","","","01t6E000001kTcNQAU","Resa Residence Single","","","T-688","USB EN RESS-RESA","","Product Translation","","Resa Residence Single"
"","","","","","CHF","","","","","","","","","","","EN","","USB","","","","01t6E000001kTi1QAE","Resa Residence Single Extra Night","","","T-689","USB EN RESSX-RESA","","Product Translation","","Resa Residence Single Extra Night"
